status	grade	xm_bytes	t10p_bytes	firmware_bytes	xm_sha256	t10p_sha256	warnings	source_url	path	error
too-large	approximate	146528	111050	141283	cf36382f080470d5b465509e79017852a7186c432f9e95456eeef0b1a68b6451	92d1f72c0f26a041334db2c687d0247711e1524d9f312452da9d1be09314c606	4 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 9 non-looped samples become 16 kHz PCM one-shots; 8 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/4-Mat/06-11-90%20crosswind.mod	4-Mat/06-11-90 crosswind.mod	
too-large	approximate	117992	64616	94849	bd812e64ea325f256fd2d1868329ece5d5350bd1807ab2e2e34c07db75e3e476	ee8b6ef75df6955ac994238de2b6c4a58a0452e450f4368adc9d5c8851e0467a	24 vibrato-volume slides keep only the volume slide; 26 note-delay commands trigger at tick zero; 6 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 25 non-looped samples become 16 kHz PCM one-shots; 20 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/4-Mat/1978.mod	4-Mat/1978.mod	
too-large	approximate	115838	89583	119816	e0b3b0d767b5544d3f6264c7207e7bfa2bc149c18fcf68ca049add9e7341c398	96f908e1eed7243eba2a1328073380da1f26c252ddf3b231ab41a65be4a41162	5 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 9 non-looped samples become 16 kHz PCM one-shots; 2 short loops become 16-point wavetables and sustain until cut; 12 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/4-Mat/4-mat%27s%20madness.mod	4-Mat/4-mat's madness.mod	
too-large	approximate	88480	48982	79215	b9c92d2367f0c75838a658d936b17f3660eebbe3a6ccfd92165754fc103ecc78	9663302db647280d6162dbec56807b53f520f4a51f7998652a09511b64ba9403	1 Amiga LED filter commands are ignored; 2 set-volume commands above 64 are clamped; 2 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 9 non-looped samples become 16 kHz PCM one-shots; 10 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/4-Mat/6beat.mod	4-Mat/6beat.mod	
too-large	approximate	203278	106581	136814	abecff05e02af76388b3e708a02b801029a58b6c31ce4e99cd18bfc4bffde3aa	7f594f08d7ef8fba9f2ffcf620ab2807bdecbf9363e6c5a075fa37c170583d60	4 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 11 non-looped samples become 16 kHz PCM one-shots; 13 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/4-Mat/a%20city%20at%20night.mod	4-Mat/a city at night.mod	
too-large	approximate	290270	185644	215877	c633a39b080d57d3d33899f534cb48ee5d109e6623c6e84e42c8876279936c6b	a19bb852b28d6ea557a781b809bd09db9b24756d2f6e87c69f4faa0f4a1ee6a5	123 vibrato-volume slides keep only the volume slide; 1 sample-offset commands start samples from the beginning; 1 note-delay commands trigger at tick zero; 27 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 3 non-looped samples become 16 kHz PCM one-shots; 21 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/4-Mat/a%20sixties%20theme.mod	4-Mat/a sixties theme.mod	
fit	approximate	22366	21453	51686	c762dfccbda9aa9b0709e4b717fbba6d669d343a8fa6309add72e694f0566440	14c4e1ed78577e59ddf61fff521699eda05ef4a92dd2e9d663e19d76c799781f	1 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 5 non-looped samples become 16 kHz PCM one-shots; 8 short loops become 16-point wavetables and sustain until cut; 2 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/4-Mat/a642.mod	4-Mat/a642.mod	
too-large	approximate	205464	140228	170461	44d724aa434df48f309f721d6ef0a52ba28682b281277edbcf06112f65c76282	5954f232e78ad40c7f3e99ebbc9dbc614b57c8ee1f88dd1b84922f9bfacbe6a0	256 vibrato-volume slides keep only the volume slide; 8 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 21 non-looped samples become 16 kHz PCM one-shots; 19 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/4-Mat/above%20my%20head.mod	4-Mat/above my head.mod	
fit	approximate	46806	32159	62392	d02d8abea8d717cedb265bee5498d7a39c8e10cd91e14a7de38c1f57704d4031	c076a6b424c6a55fb238aae80b776743e348a5818b5e88d85025fc0978163c70	1 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 5 non-looped samples become 16 kHz PCM one-shots; 2 short loops become 16-point wavetables and sustain until cut; 5 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/4-Mat/ace%20ii.mod	4-Mat/ace ii.mod	
fit	approximate	17518	18459	48692	e696cbc81f133c5df0cd6c52b5ddfaa88be3ed0f080aff0074ba1d33807e8a82	0f12b19bfeded0f5358cedef9eec4324bf99164cc21dd90dc8f8d84d6870cae1	14 vibrato-volume slides keep only the volume slide; 3 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 3 non-looped samples become 16 kHz PCM one-shots; 9 short loops become 16-point wavetables and sustain until cut; 2 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/4-Mat/actionplatform.mod	4-Mat/actionplatform.mod	
too-large	approximate	121666	88865	119098	7f7568af57e110f97826da47adcfd2fcffd0658f11128ac8f15b24d204dbcf63	945dd013dc94ff99c9fa52aabcd7bf0543c7309e75564d413f009192836f3150	42 vibrato-volume slides keep only the volume slide; 4 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 3 non-looped samples become 16 kHz PCM one-shots; 7 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/4-Mat/agony-beginning.mod	4-Mat/agony-beginning.mod	
too-large	approximate	164058	92418	122651	e8619a8bce494a3c4c692376da44e21bba3a64649b9711fe0cd9eb3ae27d20c4	b5e1673da552e3e73a59ee1bd9b62f68d81895676aff400488282e43363f7a97	7 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 2 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/4-Mat/agony-game%20over.mod	4-Mat/agony-game over.mod	
too-large	approximate	48036	38793	69026	631c584fddc873e2c495a7acc0eece5868f948fa00d217b6f7b6264a172b96c2	636c7279526e78b75ebba9bcdd759dd2501d70fb4049e631e0e31614b5bb2aaa	75 vibrato-volume slides keep only the volume slide; 5 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 4 non-looped samples become 16 kHz PCM one-shots; 7 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/4-Mat/agony-highlands2.mod	4-Mat/agony-highlands2.mod	
fit	approximate	23954	21867	52100	5bd25898a4540878e6525ffb2428953eee98f607b54b33f188d5c1d0e6788fcf	2300eb81585ce5219f7e769a43cd453374552be974d800d58f25e566d97364f2	1 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 3 non-looped samples become 16 kHz PCM one-shots; 1 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/4-Mat/agony-loading%20highlands.mod	4-Mat/agony-loading highlands.mod	
fit	approximate	55326	33602	63835	779d8508302cade0dee09255103d2c46297f1fae1783233a92bfafaaac35d87b	1f9ed04fa07e88b9ab743a8a8a1b53113ac91208edb19e083d0e3cbd5b874875	32 vibrato-volume slides keep only the volume slide; 1 Amiga LED filter commands are ignored; 5 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 5 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/4-Mat/agony-marshes.mod	4-Mat/agony-marshes.mod	
fit	approximate	15046	16875	47108	9aa9a7fd84ac12c5cf1c4bf334bc0bd3761cba2385864c94b5b56de854632320	17f21f164b931c5f7eea14483ca1b771a298de9cdcee504a48b6a94f7c5f9ba2	5 vibrato-volume slides keep only the volume slide; 4 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 12 short loops become 16-point wavetables and sustain until cut; 4 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/4-Mat/amiga%20memories.mod	4-Mat/amiga memories.mod	
fit	approximate	14028	11957	42190	ef55536db3ead9988a02cf6360d3fd73dd2043cd5400ff98f8335a8d2c39a2bb	5af9acaf78ce813d4e4bbeba51a53b8ccbb0931de945cdb62a4fb665d4b99dfe	7 vibrato-volume slides keep only the volume slide; 1 fine portamento commands are discarded; 3 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 13 short loops become 16-point wavetables and sustain until cut; 2 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/4-Mat/amiga%2799.mod	4-Mat/amiga'99.mod	
fit	approximate	48906	33427	63660	7c464136f57ac18a38664e8a3b040dd596e1d610b63bac15ead842231d758e63	6c8444c950f573c3f28955ad25da24f12b0de77ba02f7e5fe5dbecc4fa9a6ce1	193 vibrato-volume slides keep only the volume slide; 10 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 3 non-looped samples become 16 kHz PCM one-shots; 7 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/4-Mat/amiga1.mod	4-Mat/amiga1.mod	
fit	approximate	14636	15810	46043	7f9ba58906d4097431fca0c591fc0f13889d3df77540c739d4b72f7dbdb3cfd6	ba1c78aa6874bd8d5af37a322391d3854638ee4b9b26914addf14d1f770e2a41	586 vibrato-volume slides keep only the volume slide; 1 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 3 non-looped samples become 16 kHz PCM one-shots; 10 short loops become 16-point wavetables and sustain until cut; 1 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/4-Mat/anarchymenu%2001.mod	4-Mat/anarchymenu 01.mod	
fit	approximate	17118	15495	45728	ddaa7983ea5835873b86be3177c42fafca7e035ccac2e03d37020269dc689c90	43588eeb98e61ab28463a4a5f2e910fd5ae45c0060fce3b0f8ba558e0238b4f9	119 vibrato-volume slides keep only the volume slide; 9 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 3 non-looped samples become 16 kHz PCM one-shots; 6 short loops become 16-point wavetables and sustain until cut; 4 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/4-Mat/anarchymenu%2002.mod	4-Mat/anarchymenu 02.mod	
fit	approximate	15350	12680	42913	34a1d95049bbf6337c48c53955cb80de4142b8a777c9c6c8774f091ca52cf219	54ceadab678dff20743bb3186f899fef7a4c5949f371d635dea1386d3d0b00a9	407 vibrato-volume slides keep only the volume slide; 4 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 2 non-looped samples become 16 kHz PCM one-shots; 10 short loops become 16-point wavetables and sustain until cut; 2 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/4-Mat/anarchymenu%2004.mod	4-Mat/anarchymenu 04.mod	
fit	approximate	8000	8862	39095	c6b770669f8a5d8f2fb4ecae91f6759de045e6c1f513a8c05849bef8913a0cd0	42715a96eb21d2602b1228c90786944cc6eb18926a89e25980a3ed2a3d540b0b	230 vibrato-volume slides keep only the volume slide; 1 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 2 non-looped samples become 16 kHz PCM one-shots; 11 short loops become 16-point wavetables and sustain until cut; 1 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/4-Mat/anarchymenu%2006.mod	4-Mat/anarchymenu 06.mod	
fit	approximate	8256	8819	39052	6f30c44d866af22433be7c89d15d4054567c70f6f0354e32fa95165bc83f6af1	e109ec5073df9ca7757a948d946063e1e637ec9838bfa32b1089acb56f05836c	194 vibrato-volume slides keep only the volume slide; 2 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 2 non-looped samples become 16 kHz PCM one-shots; 7 short loops become 16-point wavetables and sustain until cut; 3 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/4-Mat/anarchymenu%2007.mod	4-Mat/anarchymenu 07.mod	
fit	approximate	5316	6524	36757	e400fe533eea334fd042a114720bee5fbf08153fdd1f86e3eedfc3377b3a7f7b	f3e2a0d3ba75056bcfb3b6e74be40c9821aabcfdaa89fff7b3b4b9a84264facc	62 vibrato-volume slides keep only the volume slide; 7 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 6 short loops become 16-point wavetables and sustain until cut; 7 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/4-Mat/anarchymenu%2008.mod	4-Mat/anarchymenu 08.mod	
fit	approximate	9082	10311	40544	d9872ebe1058cb9a1a8bbc341b5dbf9de0ab4bed285ca7707121ba75e542f2f2	87582f45488330e6d945f53549b69e56433a340369e4e7c8ffa87428680327b6	266 vibrato-volume slides keep only the volume slide; 9 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 1 non-looped samples become 16 kHz PCM one-shots; 4 short loops become 16-point wavetables and sustain until cut; 5 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/4-Mat/anarchymenu%2009.mod	4-Mat/anarchymenu 09.mod	
too-large	approximate	402166	229706	259939	d0cca531313c25aa79c58abfe902abd2723a688f86e2f8d49ddd8e9fdf0539e0	2a6aebe1a1d589320b4bfb1a4cb5ff32a482ca60cf323ce6d2b6f7ffbf04b086	65 tone-portamento+volume slides keep only tone portamento; 938 sample-offset commands start samples from the beginning; 2 note-delay commands trigger at tick zero; 1257 fine volume slides are discarded; 8 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 16 non-looped samples become 16 kHz PCM one-shots; 17 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Captain/beyond%20music.mod	Captain/beyond music.mod	
too-large	approximate	231610	105184	135417	d52ccaad8b49393cee8db4db7c73f5bbc4f6b986652c85ebab8c55e7f718a17f	3f13217e7b66bedf2d9a705d856c6d9c43c3f792b089c469b365922632f3137c	21 tone-portamento+volume slides keep only tone portamento; 40 fine portamento commands are discarded; 780 fine volume slides are discarded; 3 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 10 non-looped samples become 16 kHz PCM one-shots; 13 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Captain/broken%20dreams.mod	Captain/broken dreams.mod	
too-large	approximate	213178	107074	137307	486869e6fc39050823af592b8b5d40de5c34b2ffac0c6abb4e58999dfc461c07	f263eb3315aaf7245acc0f67621df952641bbfa3282c87c0662c59d40a6461b0	9 tone-portamento+volume slides keep only tone portamento; 1 note-delay commands trigger at tick zero; 44 fine portamento commands are discarded; 353 fine volume slides are discarded; 3 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 10 non-looped samples become 16 kHz PCM one-shots; 11 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Captain/diskmag%20piece.mod	Captain/diskmag piece.mod	
too-large	approximate	178968	86166	116399	c38c2590691f69c571dd89b5740b38fe6820c7aa804e226dbcf2455a8ffcc2a0	68534b0ae6b50ef817c8c121c5c4c3c40d8763827d6c440fcfa2c7a86898c60d	12 tone-portamento+volume slides keep only tone portamento; 8 vibrato-volume slides keep only the volume slide; 10 sample-offset commands start samples from the beginning; 102 fine volume slides are discarded; 2 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 4 non-looped samples become 16 kHz PCM one-shots; 4 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Captain/eye%20of%20the%20tiger.mod	Captain/eye of the tiger.mod	
fit	approximate	42944	25218	55451	e2860984f114d1ac2f83af5afa4fbeecfd6f89a12d1c687d62b296d5177d1ae9	686823ca3ffcb2f38cd99bad2b765f2029a635f6783ee95a4cf2ea80fddfef4a	33 sample-offset commands start samples from the beginning; 9 non-looped samples become 16 kHz PCM one-shots; 8 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Captain/mega%20kool%20musik.mod	Captain/mega kool musik.mod	
too-large	approximate	55746	37402	67635	b038028123fd1376342e78622551dd48b82ab82da51b92ecf0ff280b4c9eb6c7	a6c1330bf7f81d4676cb5bd9345948c9ec4f07d3b25b696cb2e640f8394083fc	8 non-looped samples become 16 kHz PCM one-shots; 5 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Captain/mozartpiisi.mod	Captain/mozartpiisi.mod	
too-large	approximate	418842	217224	247457	269ad32883f2b8edcaa7d67672a6ffbbc8d9aeae01d1f9cbee92683f0b80a519	a1e92fcb210f78541e8d071e81b2fac67506a941310b9044501f1e0743acc90a	118 sample-offset commands start samples from the beginning; 12 note-delay commands trigger at tick zero; 107 fine volume slides are discarded; 1 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 20 non-looped samples become 16 kHz PCM one-shots; 6 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Captain/pavimix.mod	Captain/pavimix.mod	
too-large	approximate	117602	55962	86195	878aac3bea5463ba26c979acf5f2bdee15e6478a858c6772c85ae4db087f830b	5c6bd2b2811ea5e249296587a5bed2ebaa5b749f2901da2023d47754ebe9cd69	4 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 5 non-looped samples become 16 kHz PCM one-shots; 8 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Captain/space%20muzaxx.mod	Captain/space muzaxx.mod	
too-large	approximate	347582	175012	205245	71e1cbdc8d19fef19fdcf68021ca53e7b9e4d0cdd5266abba73dd369d70d911c	25552a6039b7dbb250050091ddd6e213857fc163fe9fe49da29420a2df3f7a48	85 tone-portamento+volume slides keep only tone portamento; 1475 sample-offset commands start samples from the beginning; 202 fine volume slides are discarded; 2 set-volume commands above 64 are clamped; 4 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 13 non-looped samples become 16 kHz PCM one-shots; 17 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Captain/space_debris.mod	Captain/space_debris.mod	
too-large	approximate	127328	65360	95593	aaf24201f49424b044bb6f897d857e538d4d9038020acbf04bea4955b745ac00	0c13ffccef94ef1953c57738b96a3c2051c8533fea06c310472d58420e15c163	4 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 2 non-looped samples become 16 kHz PCM one-shots; 6 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Captain/starwars.mod	Captain/starwars.mod	
fit	approximate	50062	25390	55623	9ae9a608533ea8cc81111b0f087b62a2f66521793a67435cc8191433dc08f3d9	b6ad3b74f47b25b086aee8d860bf0ac0850b2b06957e14ed5d5b43b988f42c78	32 sample-offset commands start samples from the beginning; 1 Amiga LED filter commands are ignored; 14 non-looped samples become 16 kHz PCM one-shots; 9 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dizzy/aaltoluonne.mod	Dizzy/aaltoluonne.mod	
too-large	approximate	171478	104197	134430	4fed97ef7a23a9a0d6a5661c9a7d6aaec422b21c0a1a2ba6764c3ec05898bc77	fc5e53af40f3761101b5c2eff518e4eaead9a6d2a42735158c81900343e6ca63	3 tremolo commands are discarded; 403 sample-offset commands start samples from the beginning; 23 note-delay commands trigger at tick zero; 1 Amiga LED filter commands are ignored; 2 fine portamento commands are discarded; 4 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 27 non-looped samples become 16 kHz PCM one-shots; 28 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dizzy/allnite%20groove.mod	Dizzy/allnite groove.mod	
too-large	approximate	172310	81703	111936	f182cf83c1934888262cca3763bbcb9a2173192d53878d4cca49a4345dbdfd22	2332406710ad80bcf03152bb115bd0507ce668e6898b3979e5907597292b81f0	406 sample-offset commands start samples from the beginning; 2 note-delay commands trigger at tick zero; 1 Amiga LED filter commands are ignored; 1 fine portamento commands are discarded; 9 fine volume slides are discarded; 1 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 30 non-looped samples become 16 kHz PCM one-shots; 30 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dizzy/alternative%20samba.mod	Dizzy/alternative samba.mod	
too-large	approximate	104352	74096	104329	3863c5b2473c586e29081f64cf72392d9d62affb3c4d4682ec7bac1c7553a5aa	3bf5ab23bacff2d6ef3c0ddde278c337e57b275edd74fa4ba8f35daf5bd28637	1 Amiga LED filter commands are ignored; 2 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 10 non-looped samples become 16 kHz PCM one-shots; 10 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dizzy/another3.loop.mod	Dizzy/another3.loop.mod	
too-large	approximate	304552	136764	166997	5ac5da549c0c2e613c3a6becd9b195d7ad0bd8bad8e32e7ac5c03c61bac63828	3578b018fd9073cbec1a7a4bc4034157ca7f28de4cdaa18a4e710ed5757f79f9	3 tone-portamento+volume slides keep only tone portamento; 238 sample-offset commands start samples from the beginning; 2 note-delay commands trigger at tick zero; 2 Amiga LED filter commands are ignored; 1 fine portamento commands are discarded; 6 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 25 non-looped samples become 16 kHz PCM one-shots; 31 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dizzy/banana%20split.mod	Dizzy/banana split.mod	
too-large	approximate	132910	64052	94285	22650515d273b9fe2ccf316f906aceb15154aef3b2b397bf76d188d65b84dbdf	146980c30a8f995d9bf42a4538db58052282371a1463f638ca7086812a8999a6	251 sample-offset commands start samples from the beginning; 53 note-delay commands trigger at tick zero; 1 Amiga LED filter commands are ignored; 5 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 16 non-looped samples become 16 kHz PCM one-shots; 12 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dizzy/belewian.mod	Dizzy/belewian.mod	
too-large	approximate	108656	60338	90571	4ab56cc24c6e9fa8f88e48ae4a92e7b7e877988603a3a4db933133e253f01c36	d6f4038682dc853c2424eb9d177ec131117cf9b3a9d9a8ff6225f0de5a8a8e51	177 sample-offset commands start samples from the beginning; 4 note-delay commands trigger at tick zero; 2 Amiga LED filter commands are ignored; 21 fine volume slides are discarded; 3 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 15 non-looped samples become 16 kHz PCM one-shots; 1 short loops become 16-point wavetables and sustain until cut; 18 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dizzy/camomile.mod	Dizzy/camomile.mod	
fit	approximate	27708	23352	53585	1c05c865847a80b1bce88d4611e3fb48ea741107c012df3e558e0b7b24918a0f	917d8fef67a05a35e61b4aff23935b47e9d601d43f264543696a9d213e7fc8af	3 note-delay commands trigger at tick zero; 1 Amiga LED filter commands are ignored; 36 fine volume slides are discarded; 1 non-looped samples become 16 kHz PCM one-shots; 1 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dizzy/carillon.mod	Dizzy/carillon.mod	
too-large	approximate	106584	52189	82422	11f932d531896f7a46453b88b75d5f2b1dffdc048927757658acf38bd0dfdcbd	4eaf0034d6d60e8dbe8b89645ca21841d5cc2fb4c2856c05def96795c62c3b17	84 sample-offset commands start samples from the beginning; 1 note-delay commands trigger at tick zero; 7 Amiga LED filter commands are ignored; 1 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 26 non-looped samples become 16 kHz PCM one-shots; 26 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dizzy/chzardomene.mod	Dizzy/chzardomene.mod	
too-large	approximate	301146	147576	177809	48d13ec73bbd9649da001fcf065bb9cd1d083a300f7c8b98b44358c61e860430	ad71799990de91fda0b9480472a8ae649eaa205217686734ef6145c5c7c4d8d9	388 sample-offset commands start samples from the beginning; 1 note-delay commands trigger at tick zero; 1 Amiga LED filter commands are ignored; 55 fine volume slides are discarded; 1 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 29 non-looped samples become 16 kHz PCM one-shots; 25 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dizzy/citronative.mod	Dizzy/citronative.mod	
too-large	approximate	164202	85432	115665	cdf54a7d325dc0ae23eadbc4b4106c862452a92fc34178640f7c333f3c33868b	b95514534854c79e8c67102572ea03d8009669007895c498eb7def9f6753e608	581 sample-offset commands start samples from the beginning; 59 note-delay commands trigger at tick zero; 1 Amiga LED filter commands are ignored; 1 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 30 non-looped samples become 16 kHz PCM one-shots; 28 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dizzy/coltris.mod	Dizzy/coltris.mod	
too-large	approximate	182680	73817	104050	5348642dcfe989fe3380ab579d531386fede833d4852b21ee52684a89a5a200e	89743fcd85d37903ae1de5c9536811bf1938d0cb102e7038e63b5e0d40d7e4e1	60 sample-offset commands start samples from the beginning; 4 Amiga LED filter commands are ignored; 2 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 15 non-looped samples become 16 kHz PCM one-shots; 5 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dizzy/earthglimmer.mod	Dizzy/earthglimmer.mod	
too-large	approximate	144176	63640	93873	3658e6863aef33193288ae4af2c6a7abda418d35e06a25494e7d80561571b762	f4336d88a174922b02e18c2c67b1dc993b64bd0754fbbfbace41472ef1015b78	31 sample-offset commands start samples from the beginning; 36 note-delay commands trigger at tick zero; 1 Amiga LED filter commands are ignored; 1 fine volume slides are discarded; 5 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 15 non-looped samples become 16 kHz PCM one-shots; 18 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dizzy/ezoqe.mod	Dizzy/ezoqe.mod	
